name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,score,name2,cdsStartStat,cdsEndStat,exonFrames
ENST00000678073.1,chrX,-,15557038,15607236,15561904,15600911,19,"15557038,15564023,15566252,15567725,15570294,15571623,15572200,15573366,15575665,15578088,15581220,15585474,15587752,15589343,15591712,15592228,15594844,15600725,15607136,","15562013,15564218,15566369,15567826,15570353,15571796,15572323,15573465,15575810,15578315,15581390,15585572,15587858,15589456,15591856,15592322,15595003,15601014,15607236,",0,ACE2,cmpl,cmpl,"2,2,2,0,1,2,2,2,1,2,0,1,0,1,1,0,0,0,-1,"
ENST00000252519.8,chrX,-,15561032,15600960,15561904,15600911,18,"15561032,15564023,15566252,15567725,15570294,15571623,15572200,15573366,15575665,15578088,15581220,15585474,15587752,15589343,15591712,15592228,15594844,15600725,","15562013,15564218,15566369,15567826,15570353,15571796,15572323,15573465,15575810,15578315,15581390,15585572,15587858,15589456,15591856,15592322,15595003,15600960,",0,ACE2,cmpl,cmpl,"2,2,2,0,1,2,2,2,1,2,0,1,0,1,1,0,0,0,"
ENST00000471548.5,chrX,-,15561035,15566287,15561904,15566287,4,"15561035,15561515,15564023,15566252,","15561305,15562013,15564218,15566287,",0,ACE2,cmpl,cmpl,"-1,2,2,0,"
ENST00000649243.1,chrX,-,15561046,15675608,15600989,15659062,20,"15561046,15564023,15566252,15572200,15573366,15575665,15578088,15581220,15585474,15587752,15589343,15591712,15592228,15594844,15600725,15639561,15644915,15659015,15664336,15675442,","15562013,15564218,15566369,15572323,15573465,15575810,15578315,15581390,15585572,15587858,15589456,15591856,15592322,15595003,15601014,15639756,15645029,15659101,15664395,15675608,",0,ENSG00000285602,cmpl,cmpl,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,-1,-1,"
ENST00000473851.1,chrX,-,15561879,15566709,15561879,15561879,3,"15561879,15564023,15566252,","15562013,15564218,15566709,",0,ACE2,none,none,"-1,-1,-1,"
ENST00000421585.1,chrX,+,15602880,15621484,15602880,15602880,2,"15602880,15621011,","15602981,15621484,",0,ACE2-DT,none,none,"-1,-1,"
ENST00000380342.4,chrX,-,15627317,15664805,15627970,15664775,6,"15627317,15639561,15644915,15659015,15664336,15664717,","15628127,15639756,15645029,15659101,15664395,15664805,",0,CLTRN,cmpl,cmpl,"2,2,2,0,1,0,"
ENST00000650271.1,chrX,-,15627438,15675012,15627970,15659062,7,"15627438,15639561,15644915,15659015,15664336,15667529,15674988,","15628127,15639756,15645029,15659101,15664395,15667936,15675012,",0,CLTRN,cmpl,cmpl,"2,2,2,0,-1,-1,-1,"
ENST00000380336.5,chrX,+,15674931,15697751,15674931,15674931,4,"15674931,15688660,15692962,15697239,","15674968,15688858,15693058,15697751,",0,CA5BP1,none,none,"-1,-1,-1,-1,"
ENST00000448692.5,chrX,+,15674972,15691241,15674972,15674972,4,"15674972,15675689,15688660,15691137,","15675024,15675778,15688858,15691241,",0,CA5BP1,none,none,"-1,-1,-1,-1,"
ENST00000380334.6,chrX,+,15675545,15703724,15675545,15675545,4,"15675545,15688660,15692962,15702781,","15675572,15688858,15693058,15703724,",0,CA5BP1,none,none,"-1,-1,-1,-1,"
ENST00000380333.5,chrX,+,15675714,15703349,15675714,15675714,4,"15675714,15688660,15692962,15702781,","15675778,15688858,15693058,15703349,",0,CA5BP1,none,none,"-1,-1,-1,-1,"
ENST00000380331.5,chrX,+,15676293,15697460,15676293,15676293,5,"15676293,15681000,15688660,15692962,15697239,","15676385,15681047,15688858,15693058,15697460,",0,CA5BP1,none,none,"-1,-1,-1,-1,-1,"
ENST00000498004.5,chrX,+,15688829,15764665,15750023,15764665,5,"15688829,15721496,15745630,15749970,15764577,","15688858,15721592,15745710,15750165,15764665,",0,CA5B,cmpl,cmpl,"-1,-1,-1,0,1,"
ENST00000363750.1,chrX,+,15716207,15716346,15716207,15716207,1,"15716207,","15716346,",0,ENSG00000200620,none,none,"-1,"
ENST00000318636.8,chrX,+,15738269,15788411,15750023,15782664,8,"15738269,15749970,15764577,15772495,15774301,15775245,15776713,15782484,","15738352,15750165,15764775,15772614,15774397,15775308,15776869,15788411,",0,CA5B,cmpl,cmpl,"-1,0,1,1,0,0,0,0,"
ENST00000478923.1,chrX,+,15738288,15750484,15738288,15738288,2,"15738288,15749970,","15738352,15750484,",0,CA5B,none,none,"-1,-1,"
ENST00000474624.5,chrX,+,15738305,15750408,15738305,15738305,3,"15738305,15745630,15749970,","15738352,15745710,15750408,",0,CA5B,none,none,"-1,-1,-1,"
ENST00000380319.2,chrX,+,15738309,15764911,15738309,15738309,4,"15738309,15745630,15749970,15764577,","15738352,15745710,15750165,15764911,",0,CA5B,none,none,"-1,-1,-1,-1,"
ENST00000479740.5,chrX,+,15749902,15772563,15750023,15772563,3,"15749902,15764577,15772495,","15750165,15764775,15772563,",0,CA5B,cmpl,cmpl,"0,1,1,"
ENST00000380313.1,chrX,+,15749919,15763044,15749919,15749919,2,"15749919,15762780,","15750165,15763044,",0,CA5B,none,none,"-1,-1,"
ENST00000454127.2,chrX,+,15749969,15784535,15750023,15782664,8,"15749969,15764577,15772495,15774301,15775245,15776713,15782484,15784185,","15750165,15764775,15772614,15774397,15775308,15776869,15783511,15784535,",0,CA5B,cmpl,cmpl,"0,1,1,0,0,0,0,-1,"
ENST00000478341.1,chrX,+,15764595,15768864,15764595,15766943,3,"15764595,15766911,15768642,","15764775,15767026,15768864,",0,CA5B,cmpl,cmpl,"1,1,-1,"
ENST00000496188.1,chrX,+,15774268,15775631,15774268,15774268,2,"15774268,15775245,","15774397,15775631,",0,CA5B,none,none,"-1,-1,"
ENST00000630399.1,chrX,-,15785715,15787589,15785715,15785715,1,"15785715,","15787589,",0,INE2,none,none,"-1,"
ENST00000690252.1,chrX,+,15790155,15830694,15790495,15824294,13,"15790155,15790933,15799871,15803687,15804110,15808232,15809199,15815676,15818586,15820206,15822730,15824241,15827188,","15790536,15791013,15799953,15803796,15804197,15808271,15809318,15815890,15818642,15820316,15823201,15824372,15830694,",0,ZRSR2,cmpl,cmpl,"0,2,1,2,0,0,0,2,0,2,1,1,-1,"
ENST00000691502.1,chrX,+,15790470,15829403,15790495,15824294,13,"15790470,15790933,15799871,15803687,15804110,15808232,15809199,15815676,15818586,15820206,15822844,15824241,15827188,","15790536,15791013,15799953,15803796,15804197,15808271,15809318,15815890,15818642,15820316,15823201,15824372,15829403,",0,ZRSR2,cmpl,cmpl,"0,2,1,2,0,0,0,2,0,2,1,1,-1,"
ENST00000380308.7,chrX,+,15790471,15801790,15790495,15801514,4,"15790471,15790933,15799871,15801273,","15790536,15791013,15799953,15801790,",0,ZRSR2,cmpl,cmpl,"0,2,1,2,"
ENST00000307771.8,chrX,+,15790483,15823260,15790495,15823242,11,"15790483,15790933,15799871,15803687,15804110,15808232,15809199,15815676,15818586,15820206,15822730,","15790536,15791013,15799953,15803796,15804197,15808271,15809318,15815890,15818642,15820316,15823260,",0,ZRSR2,cmpl,cmpl,"0,2,1,2,0,0,0,2,0,2,1,"
ENST00000468028.1,chrX,+,15790511,15803796,15790511,15790511,4,"15790511,15790864,15799871,15803687,","15790536,15791013,15799953,15803796,",0,ZRSR2,none,none,"-1,-1,-1,-1,"
ENST00000684799.1,chrX,+,15796141,15825718,15796196,15824294,11,"15796141,15799882,15803687,15804110,15808232,15809199,15815676,15818586,15820206,15822730,15824241,","15796250,15799953,15803796,15804197,15808271,15809318,15815890,15818642,15820316,15823201,15825718,",0,ZRSR2,cmpl,cmpl,"0,0,2,0,0,0,2,0,2,1,1,"
ENST00000672987.1,chrX,-,15825805,15854813,15827324,15852524,6,"15825805,15828191,15845378,15845902,15852345,15854687,","15827372,15828200,15845516,15846011,15852524,15854813,",0,AP1S2,cmpl,cmpl,"0,0,0,2,0,-1,"
ENST00000329235.6,chrX,-,15825805,15854931,15827324,15852524,5,"15825805,15845378,15845902,15852345,15854687,","15827372,15845516,15846011,15852524,15854931,",0,AP1S2,cmpl,cmpl,"0,0,2,0,-1,"
ENST00000673445.1,chrX,-,15826886,15852906,15840546,15852524,6,"15826886,15840496,15845378,15845902,15852345,15852849,","15827372,15840591,15845516,15846011,15852524,15852906,",0,AP1S2,cmpl,cmpl,"-1,0,0,2,0,-1,"
ENST00000452376.5,chrX,-,15826891,15852513,15840546,15852513,5,"15826891,15840496,15845378,15845902,15852345,","15827372,15840591,15845516,15846011,15852513,",0,AP1S2,cmpl,cmpl,"-1,0,0,2,2,"
ENST00000671830.1,chrX,-,15826932,15854862,15831532,15852524,7,"15826932,15828191,15831451,15845378,15845902,15852345,15854687,","15827372,15828200,15831568,15845516,15846011,15852524,15854862,",0,AP1S2,cmpl,cmpl,"-1,-1,0,0,2,0,-1,"
ENST00000672063.1,chrX,-,15826986,15854818,15840546,15852524,7,"15826986,15828191,15840496,15845378,15845902,15852345,15854687,","15827372,15828200,15840591,15845516,15846011,15852524,15854818,",0,AP1S2,cmpl,cmpl,"-1,-1,0,0,2,0,-1,"
ENST00000545766.7,chrX,-,15827028,15854791,15827324,15852392,6,"15827028,15828191,15845378,15845902,15852345,15854687,","15827372,15828200,15845516,15846011,15852501,15854791,",0,AP1S2,cmpl,cmpl,"0,0,0,2,0,-1,"
ENST00000380291.5,chrX,-,15830058,15854804,15832950,15852524,5,"15830058,15845378,15845902,15852345,15854687,","15833007,15845516,15846011,15852524,15854804,",0,AP1S2,cmpl,cmpl,"0,0,2,0,-1,"
ENST00000450644.2,chrX,-,15830137,15854755,15831532,15852524,5,"15830137,15845378,15845902,15852345,15854687,","15831568,15845516,15846011,15852524,15854755,",0,AP1S2,cmpl,cmpl,"0,0,2,0,-1,"
ENST00000479184.2,chrX,-,15830231,15854789,15833506,15852524,6,"15830231,15833443,15845378,15845902,15852345,15854687,","15831568,15833524,15845516,15846011,15852524,15854789,",0,AP1S2,cmpl,cmpl,"-1,0,0,2,0,-1,"
ENST00000673591.1,chrX,-,15831289,15854827,15833506,15852524,6,"15831289,15833443,15845378,15845902,15852345,15854687,","15833007,15833524,15845516,15846011,15852524,15854827,",0,AP1S2,cmpl,cmpl,"-1,0,0,2,0,-1,"
ENST00000692810.2,chrX,+,15853821,15854109,15853821,15853821,1,"15853821,","15854109,",0,ENSG00000289237,none,none,"-1,"
ENST00000363696.1,chrX,-,15916188,15916303,15916188,15916188,1,"15916188,","15916303,",0,RNU5F-7P,none,none,"-1,"
ENST00000380289.3,chrX,+,16123564,16153518,16123953,16152645,3,"16123564,16150304,16152255,","16124366,16150656,16153518,",0,GRPR,cmpl,cmpl,"0,2,0,"
ENST00000422438.5,chrX,-,16152940,16157829,16152940,16152940,4,"16152940,16153393,16154597,16157752,","16153102,16153463,16154680,16157829,",0,ENSG00000238178,none,none,"-1,-1,-1,-1,"
ENST00000454712.7,chrX,-,16153199,16167603,16153199,16153199,5,"16153199,16154597,16157752,16159652,16167206,","16153463,16154680,16157859,16159695,16167603,",0,ENSG00000238178,none,none,"-1,-1,-1,-1,-1,"
ENST00000435789.1,chrX,-,16153219,16170869,16153219,16153219,6,"16153219,16154597,16157752,16167206,16168680,16170615,","16153463,16154680,16157859,16167342,16168893,16170869,",0,ENSG00000238178,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000400004.6,chrX,+,16167480,16171464,16170382,16171393,2,"16167480,16170333,","16167783,16171464,",0,MAGEB17,cmpl,cmpl,"-1,0,"
ENST00000400003.1,chrX,+,16167712,16171464,16170382,16171393,3,"16167712,16168731,16170333,","16167783,16168908,16171464,",0,MAGEB17,cmpl,cmpl,"-1,-1,0,"
ENST00000463595.3,chrX,-,16539136,16539439,16539136,16539136,1,"16539136,","16539439,",0,RN7SL658P,none,none,"-1,"
ENST00000359276.9,chrX,-,16587998,16712669,16590792,16702902,19,"16587998,16590751,16609540,16617149,16620276,16639146,16667513,16667661,16670579,16678361,16683093,16689449,16691539,16693140,16693370,16698235,16698922,16702736,16712334,","16589775,16590862,16609685,16617246,16620332,16639243,16667557,16667724,16670674,16678450,16683226,16689601,16691620,16693224,16693487,16698336,16699093,16702941,16712669,",0,CTPS2,cmpl,cmpl,"-1,2,1,0,1,0,1,1,2,0,2,0,0,0,0,1,1,0,-1,"
ENST00000443824.5,chrX,-,16588002,16712217,16590792,16702902,19,"16588002,16590751,16609540,16617149,16620276,16639146,16667513,16667661,16670579,16678361,16683093,16689449,16691539,16693140,16693370,16698235,16698922,16702736,16711512,","16589775,16590862,16609685,16617246,16620332,16639243,16667557,16667724,16670674,16678450,16683226,16689601,16691620,16693224,16693487,16698336,16699093,16702941,16712217,",0,CTPS2,cmpl,cmpl,"-1,2,1,0,1,0,1,1,2,0,2,0,0,0,0,1,1,0,-1,"
ENST00000380241.7,chrX,-,16588305,16712936,16590792,16702902,19,"16588305,16590751,16609540,16617149,16620276,16639146,16667513,16667661,16670579,16678361,16683093,16689449,16691539,16693140,16693370,16698235,16698922,16702736,16712721,","16589775,16590862,16609685,16617246,16620332,16639243,16667557,16667724,16670674,16678450,16683226,16689601,16691620,16693224,16693487,16698336,16699093,16702941,16712936,",0,CTPS2,cmpl,cmpl,"-1,2,1,0,1,0,1,1,2,0,2,0,0,0,0,1,1,0,-1,"
ENST00000483053.1,chrX,-,16589548,16591045,16589548,16589548,2,"16589548,16590751,","16589775,16591045,",0,CTPS2,none,none,"-1,-1,"
ENST00000584298.1,chrX,-,16627011,16627085,16627011,16627011,1,"16627011,","16627085,",0,MIR548AM,none,none,"-1,"
ENST00000455276.1,chrX,-,16638486,16670633,16638821,16670633,5,"16638486,16639146,16667513,16667661,16670579,","16638961,16639243,16667557,16667724,16670633,",0,CTPS2,cmpl,cmpl,"1,0,1,1,1,"
ENST00000380200.3,chrX,+,16650157,16654670,16651006,16654509,3,"16650157,16650998,16654404,","16650203,16651141,16654670,",0,S100G,cmpl,cmpl,"-1,0,0,"
ENST00000380155.4,chrX,+,16719611,16765340,16719724,16760359,9,"16719611,16735226,16736165,16741715,16743700,16754944,16756662,16757161,16760231,","16719899,16735345,16736232,16741789,16743840,16755093,16756721,16757309,16765340,",0,SYAP1,cmpl,cmpl,"0,1,0,1,0,2,1,0,1,"
ENST00000495743.1,chrX,+,16719770,16736521,16719770,16719770,3,"16719770,16735226,16736165,","16719899,16735345,16736521,",0,SYAP1,none,none,"-1,-1,-1,"
ENST00000458744.1,chrX,+,16767843,16767905,16767843,16767843,1,"16767843,","16767905,",0,RNU7-56P,none,none,"-1,"
ENST00000398155.4,chrX,+,16786431,16844517,16786487,16841766,8,"16786431,16828093,16829575,16832622,16834282,16837592,16839820,16841427,","16786589,16828264,16829770,16832742,16834357,16837685,16839916,16844517,",0,TXLNG,cmpl,cmpl,"0,0,0,0,0,0,0,0,"
ENST00000380122.10,chrX,+,16786465,16844519,16786487,16841766,10,"16786465,16818573,16820163,16828093,16829575,16832622,16834282,16837592,16839820,16841427,","16786589,16818877,16820255,16828264,16829770,16832742,16834357,16837685,16839916,16844519,",0,TXLNG,cmpl,cmpl,"0,0,1,0,0,0,0,0,0,0,"
ENST00000425696.5,chrX,-,16839282,16852065,16845034,16852065,5,"16839282,16845027,16845827,16849243,16852045,","16839390,16845103,16845938,16849301,16852065,",0,RBBP7,cmpl,cmpl,"-1,0,0,2,0,"
ENST00000485153.1,chrX,+,16839836,16844519,16839836,16839836,2,"16839836,16841427,","16839975,16844519,",0,TXLNG,none,none,"-1,-1,"
ENST00000380087.7,chrX,-,16844340,16870362,16845034,16870053,12,"16844340,16845827,16849243,16852045,16852550,16852748,16853681,16857593,16858675,16862954,16869075,16870037,","16845103,16845938,16849301,16852122,16852628,16852875,16853842,16857709,16858849,16863100,16869220,16870362,",0,RBBP7,cmpl,cmpl,"0,0,2,0,0,2,0,1,1,2,1,0,"
ENST00000330735.7,chrX,-,16844649,16852280,16844649,16844649,4,"16844649,16845827,16849243,16852045,","16845103,16845938,16849301,16852280,",0,RBBP7,none,none,"-1,-1,-1,-1,"
ENST00000465244.1,chrX,-,16844653,16852152,16844653,16844653,3,"16844653,16845827,16852045,","16845103,16849301,16852152,",0,RBBP7,none,none,"-1,-1,-1,"
ENST00000380084.8,chrX,-,16844653,16869886,16845034,16869641,12,"16844653,16845827,16849243,16852045,16852550,16852748,16853681,16857593,16858675,16862954,16869075,16869493,","16845103,16845938,16849301,16852122,16852628,16852875,16853842,16857709,16858849,16863100,16869220,16869886,",0,RBBP7,cmpl,cmpl,"0,0,2,0,0,2,0,1,1,2,1,0,"
ENST00000404022.5,chrX,-,16844689,16870361,16845034,16870053,12,"16844689,16845827,16849243,16852045,16852550,16852748,16853681,16857593,16858675,16862954,16869075,16870037,","16845103,16845938,16849301,16852122,16852628,16852875,16853842,16857709,16858822,16863100,16869220,16870361,",0,RBBP7,cmpl,cmpl,"0,0,2,0,0,2,0,1,1,2,1,0,"
ENST00000481586.1,chrX,-,16845870,16852970,16845870,16845870,5,"16845870,16849243,16852045,16852550,16852748,","16845938,16849301,16852122,16852628,16852970,",0,RBBP7,none,none,"-1,-1,-1,-1,-1,"
ENST00000444437.5,chrX,-,16848990,16857602,16849225,16857602,6,"16848990,16852045,16852550,16852748,16853681,16857593,","16849301,16852122,16852628,16852875,16853842,16857602,",0,RBBP7,cmpl,cmpl,"2,0,0,2,0,0,"
ENST00000416035.1,chrX,-,16852045,16863021,16852045,16863021,7,"16852045,16852415,16852748,16853681,16857593,16858675,16862954,","16852122,16852550,16852875,16853842,16857709,16858849,16863021,",0,RBBP7,cmpl,cmpl,"0,0,2,0,1,1,0,"
ENST00000486166.1,chrX,-,16852551,16858803,16852551,16852551,3,"16852551,16857593,16858675,","16853842,16857709,16858803,",0,RBBP7,none,none,"-1,-1,-1,"
ENST00000468092.1,chrX,-,16862956,16870344,16862956,16869134,3,"16862956,16869075,16870037,","16863100,16869254,16870344,",0,RBBP7,cmpl,cmpl,"2,0,-1,"
ENST00000493145.1,chrX,-,16869115,16870153,16869115,16870053,2,"16869115,16870046,","16869220,16870153,",0,RBBP7,cmpl,cmpl,"1,0,"
ENST00000410804.1,chrX,-,16875145,16875267,16875145,16875145,1,"16875145,","16875267,",0,RNU4-6P,none,none,"-1,"
ENST00000362540.1,chrX,-,16912214,16912317,16912214,16912214,1,"16912214,","16912317,",0,Y_RNA,none,none,"-1,"
ENST00000357277.8,chrX,+,16946657,17153272,16946861,17147481,18,"16946657,17006220,17022122,17025058,17029525,17047346,17052381,17054807,17062437,17068401,17069939,17074113,17077270,17103717,17133823,17135260,17138855,17147412,","16947134,17006344,17022271,17025185,17029623,17047482,17052445,17054950,17062532,17068471,17069993,17074159,17077407,17103779,17133907,17135406,17138961,17153272,",0,REPS2,cmpl,cmpl,"0,0,1,0,1,0,1,2,1,0,1,1,2,1,0,0,2,0,"
ENST00000303843.7,chrX,+,16946861,17153272,16946861,17147481,18,"16946861,17006220,17022122,17025061,17029525,17047346,17052381,17054807,17062437,17068401,17069939,17074113,17077270,17103717,17133823,17135260,17138855,17147412,","16947134,17006344,17022271,17025185,17029623,17047482,17052445,17054950,17062532,17068471,17069993,17074159,17077407,17103779,17133907,17135406,17138961,17153272,",0,REPS2,cmpl,cmpl,"0,0,1,0,1,0,1,2,1,0,1,1,2,1,0,0,2,0,"
ENST00000481792.1,chrX,+,16947069,17022371,16947069,16947069,3,"16947069,17006220,17022122,","16947134,17006344,17022371,",0,REPS2,none,none,"-1,-1,-1,"
ENST00000364597.1,chrX,-,17044379,17044511,17044379,17044379,1,"17044379,","17044511,",0,ENSG00000201467,none,none,"-1,"
ENST00000469714.1,chrX,+,17074512,17147629,17074512,17074512,6,"17074512,17103717,17133823,17135260,17138855,17147412,","17074608,17103779,17133907,17135406,17138961,17147629,",0,REPS2,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000470686.1,chrX,+,17135693,17147628,17135693,17135693,2,"17135693,17147412,","17138961,17147628,",0,REPS2,none,none,"-1,-1,"
ENST00000458802.1,chrX,+,17357929,17358033,17357929,17357929,1,"17357929,","17358033,",0,ENSG00000238764,none,none,"-1,"
ENST00000676302.1,chrX,+,17375199,17735994,17375757,17732464,9,"17375199,17687741,17692334,17719343,17721440,17724298,17725346,17728648,17731857,","17376322,17687894,17692468,17719406,17721633,17724430,17728328,17728775,17735994,",0,NHS,cmpl,cmpl,"0,1,1,0,0,1,1,1,2,"
ENST00000380060.7,chrX,+,17375419,17735994,17375757,17732464,8,"17375419,17687741,17692334,17721440,17724298,17725346,17728648,17731857,","17376322,17687894,17692468,17721633,17724430,17728328,17728775,17735994,",0,NHS,cmpl,cmpl,"0,1,1,0,1,1,1,2,"
ENST00000585270.1,chrX,+,17425880,17425954,17425880,17425880,1,"17425880,","17425954,",0,MIR4768,none,none,"-1,"
ENST00000433228.1,chrX,+,17528434,17587160,17528434,17528434,2,"17528434,17585930,","17528758,17587160,",0,ENSG00000235834,none,none,"-1,-1,"
ENST00000452788.1,chrX,-,17552348,17557387,17552348,17552348,2,"17552348,17557197,","17552524,17557387,",0,NHS-AS1,none,none,"-1,-1,"
ENST00000398097.7,chrX,+,17635292,17735978,17635566,17732464,9,"17635292,17687741,17692334,17719343,17721440,17724298,17725346,17728648,17731857,","17635600,17687894,17692468,17719406,17721633,17724430,17728328,17728775,17735978,",0,NHS,cmpl,cmpl,"0,1,1,0,0,1,1,1,2,"
ENST00000617601.4,chrX,+,17635292,17735991,17635584,17732464,8,"17635292,17687741,17692334,17721440,17724298,17725346,17728648,17731857,","17635600,17687894,17692468,17721633,17724430,17728328,17728775,17735991,",0,NHS,cmpl,cmpl,"0,1,1,0,1,1,1,2,"
